subcatchment,region,subcat_area,grid_index,grid_weight,x,y
SC #200,BM,342063900.0,130354,0.021886785643882994,151.80000000000007,-26.549999999999958
SC #506,BM,50617800.0,131165,0.055516133942346585,152.75000000000006,-26.49999999999997
SC #506,BM,50617800.0,131956,0.3586161642764823,152.75000000000006,-26.449999999999957
SC #506,BM,50617800.0,131957,0.36242397519675523,152.80000000000007,-26.449999999999964
SC #506,BM,50617800.0,131958,0.12562855612093402,152.85000000000008,-26.449999999999957
SC #506,BM,50617800.0,132747,0.031971389073074355,152.75000000000006,-26.39999999999995
SC #506,BM,50617800.0,132748,0.0516499528455994,152.80000000000007,-26.39999999999995
SC #506,BM,50617800.0,132749,0.014193828544808097,152.85000000000008,-26.39999999999995
SC #516,BM,94149900.0,129578,0.016528048042779596,152.6000000000001,-26.599999999999937
SC #516,BM,94149900.0,129579,0.08789381734027511,152.6500000000001,-26.599999999999937
SC #516,BM,94149900.0,129580,0.02205057152080487,152.70000000000005,-26.599999999999937
SC #516,BM,94149900.0,130370,0.0048720638771022765,152.60000000000008,-26.549999999999955
SC #516,BM,94149900.0,130371,0.18635219536230102,152.6500000000001,-26.549999999999958
SC #516,BM,94149900.0,130372,0.2091509125363628,152.70000000000005,-26.549999999999958
SC #516,BM,94149900.0,131163,0.01900799718276304,152.6500000000001,-26.499999999999975
SC #516,BM,94149900.0,131164,0.22537863048150664,152.70000000000005,-26.499999999999975
SC #516,BM,94149900.0,131165,0.018202658173514717,152.75000000000006,-26.49999999999997
SC #516,BM,94149900.0,131955,0.12447324197362196,152.70000000000005,-26.449999999999964
SC #516,BM,94149900.0,131956,0.08406475214357463,152.75000000000006,-26.449999999999957
SC #516,BM,94149900.0,132746,0.0005135657363230912,152.70000000000005,-26.39999999999995
SC #516,BM,94149900.0,132747,0.0015115456290702301,152.75000000000006,-26.39999999999995
SC #220,BM,62132400.0,127179,0.1374249228959773,151.55000000000007,-26.74999999999997
SC #220,BM,62132400.0,127180,0.04370219676932642,151.60000000000005,-26.749999999999968
SC #220,BM,62132400.0,127971,0.07692469715374484,151.55000000000007,-26.69999999999996
SC #220,BM,62132400.0,127972,0.2613822740693834,151.60000000000005,-26.69999999999996
SC #220,BM,62132400.0,128764,0.018163408379076592,151.55000000000007,-26.64999999999995
SC #220,BM,62132400.0,128765,0.26635443910620055,151.60000000000005,-26.649999999999952
SC #220,BM,62132400.0,129557,0.0045903324684696736,151.55000000000007,-26.599999999999937
SC #220,BM,62132400.0,129558,0.1914577291578212,151.60000000000005,-26.599999999999937
SC #144,BM,77419800.0,128775,0.05974762257238878,152.10000000000005,-26.649999999999952
SC #144,BM,77419800.0,128776,0.010287448593901048,152.1500000000001,-26.64999999999995
SC #144,BM,77419800.0,129566,0.004404392046101357,152.00000000000003,-26.599999999999937
SC #144,BM,77419800.0,129567,0.06168498876113667,152.05000000000007,-26.599999999999937
SC #144,BM,77419800.0,129568,0.28031575732489494,152.10000000000005,-26.599999999999937
SC #144,BM,77419800.0,129569,0.0687189037164095,152.1500000000001,-26.599999999999937
SC #144,BM,77419800.0,130358,0.06607356321497888,152.00000000000006,-26.549999999999955
SC #144,BM,77419800.0,130359,0.29761516896451923,152.0500000000001,-26.549999999999958
SC #144,BM,77419800.0,130360,0.15115215480566957,152.10000000000008,-26.549999999999955
SC #221,BM,56691900.0,127178,0.018300373622564994,151.50000000000006,-26.749999999999968
SC #221,BM,56691900.0,127179,0.1233237143392288,151.55000000000007,-26.74999999999997
SC #221,BM,56691900.0,127970,0.0075542666284843935,151.50000000000006,-26.69999999999996
SC #221,BM,56691900.0,127971,0.30939969746010737,151.55000000000007,-26.69999999999996
SC #221,BM,56691900.0,127972,7.57394268914765e-05,151.60000000000005,-26.69999999999996
SC #221,BM,56691900.0,128763,0.01148229526128999,151.50000000000006,-26.649999999999952
SC #221,BM,56691900.0,128764,0.3981362101260144,151.55000000000007,-26.64999999999995
SC #221,BM,56691900.0,128765,0.0001489762962963089,151.60000000000005,-26.649999999999952
SC #221,BM,56691900.0,129557,0.1281392871523637,151.55000000000007,-26.599999999999937
SC #221,BM,56691900.0,129558,0.0034394396867584915,151.60000000000005,-26.599999999999937
SC #507,BM,140289300.0,129582,0.0038086697912510245,152.80000000000007,-26.599999999999937
SC #507,BM,140289300.0,129583,0.07861649378944086,152.85000000000008,-26.599999999999937
SC #507,BM,140289300.0,129584,0.0009780337695840333,152.9000000000001,-26.599999999999937
SC #507,BM,140289300.0,130373,0.00022813377708462356,152.75000000000006,-26.549999999999955
SC #507,BM,140289300.0,130374,0.06798608132966613,152.80000000000007,-26.549999999999958
SC #507,BM,140289300.0,130375,0.17461503921222463,152.85000000000005,-26.549999999999955
SC #507,BM,140289300.0,130376,0.006500439678638226,152.9000000000001,-26.549999999999958
SC #507,BM,140289300.0,131165,0.048394312893708234,152.75000000000006,-26.49999999999997
SC #507,BM,140289300.0,131166,0.19682957833126216,152.80000000000007,-26.499999999999975
SC #507,BM,140289300.0,131167,0.1938324011371017,152.85000000000008,-26.49999999999997
SC #507,BM,140289300.0,131168,0.04052855570525182,152.9000000000001,-26.499999999999975
SC #507,BM,140289300.0,131956,0.0005490623845998678,152.75000000000006,-26.449999999999957
SC #507,BM,140289300.0,131957,0.06577571166324594,152.80000000000007,-26.449999999999964
SC #507,BM,140289300.0,131958,0.11858354160508439,152.85000000000008,-26.449999999999957
SC #507,BM,140289300.0,131959,0.0027739449318563703,152.9000000000001,-26.449999999999964
SC #149,BM,39288600.0,128771,0.090178271785844,151.9000000000001,-26.64999999999995
SC #149,BM,39288600.0,128772,0.25433405260419756,151.95000000000005,-26.64999999999995
SC #149,BM,39288600.0,128773,0.00807987202975138,152.00000000000003,-26.649999999999952
SC #149,BM,39288600.0,129563,0.03856304508438346,151.85000000000008,-26.599999999999937
SC #149,BM,39288600.0,129564,0.4473871398996743,151.9000000000001,-26.599999999999937
SC #149,BM,39288600.0,129565,0.16145761859614935,151.95000000000005,-26.599999999999937
SC #594,BM,33669900.0,129577,0.05499968908814963,152.55000000000004,-26.599999999999937
SC #594,BM,33669900.0,129578,0.0797580664486593,152.6000000000001,-26.599999999999937
SC #594,BM,33669900.0,130369,0.3278138825178367,152.55000000000004,-26.549999999999958
SC #594,BM,33669900.0,130370,0.3677244088367924,152.60000000000008,-26.549999999999955
SC #594,BM,33669900.0,131161,0.08989884575573781,152.55000000000004,-26.499999999999975
SC #594,BM,33669900.0,131162,0.07980510735282416,152.6000000000001,-26.49999999999997
SC #146,BM,61848000.0,128773,0.006262040293689976,152.00000000000003,-26.649999999999952
SC #146,BM,61848000.0,128774,0.26978425403642864,152.05000000000007,-26.64999999999995
SC #146,BM,61848000.0,128775,0.1540565155284342,152.10000000000005,-26.649999999999952
SC #146,BM,61848000.0,129566,0.10857930425096818,152.00000000000003,-26.599999999999937
SC #146,BM,61848000.0,129567,0.3688702928008086,152.05000000000007,-26.599999999999937
SC #146,BM,61848000.0,129568,0.09244759308967039,152.10000000000005,-26.599999999999937
SC #508,BM,18978300.0,130372,0.032481931288191324,152.70000000000005,-26.549999999999958
SC #508,BM,18978300.0,130373,0.07642924246763723,152.75000000000006,-26.549999999999955
SC #508,BM,18978300.0,131164,0.11106971327183549,152.70000000000005,-26.499999999999975
SC #508,BM,18978300.0,131165,0.780019112972336,152.75000000000006,-26.49999999999997
SC #520,BM,221068800.0,127198,0.04181543164526976,152.50000000000009,-26.749999999999968
SC #520,BM,221068800.0,127199,0.02769441987942466,152.55000000000004,-26.74999999999997
SC #520,BM,221068800.0,127989,0.007951666715713575,152.45000000000005,-26.69999999999996
SC #520,BM,221068800.0,127990,0.12388742376964101,152.50000000000009,-26.69999999999996
SC #520,BM,221068800.0,127991,0.08820672340798787,152.55000000000004,-26.69999999999996
SC #520,BM,221068800.0,128781,0.01894965148162806,152.4000000000001,-26.64999999999995
SC #520,BM,221068800.0,128782,0.09374450579240266,152.45000000000005,-26.64999999999995
SC #520,BM,221068800.0,128783,0.08950287607003495,152.50000000000009,-26.649999999999952
SC #520,BM,221068800.0,128784,0.0083329008159095,152.55000000000004,-26.64999999999995
SC #520,BM,221068800.0,129573,0.029012198148888075,152.35000000000008,-26.599999999999937
SC #520,BM,221068800.0,129574,0.10133754238641594,152.4000000000001,-26.599999999999937
SC #520,BM,221068800.0,129575,0.12480064740945451,152.45000000000005,-26.599999999999937
SC #520,BM,221068800.0,129576,0.017626127392538448,152.50000000000009,-26.599999999999937
SC #520,BM,221068800.0,130365,0.01961258718139985,152.3500000000001,-26.549999999999955
SC #520,BM,221068800.0,130366,0.07979386932804995,152.4000000000001,-26.549999999999958
SC #520,BM,221068800.0,130367,0.08240184422396193,152.45000000000007,-26.549999999999958
SC #520,BM,221068800.0,130368,0.0453295843512792,152.50000000000006,-26.549999999999955
SC #518,BM,23835600.0,129577,0.010591605079111053,152.55000000000004,-26.599999999999937
SC #518,BM,23835600.0,130368,0.27745774154080094,152.50000000000006,-26.549999999999955
SC #518,BM,23835600.0,130369,0.5914896771169835,152.55000000000004,-26.549999999999958
SC #518,BM,23835600.0,131160,0.03103723278490673,152.50000000000009,-26.49999999999997
SC #518,BM,23835600.0,131161,0.08942374347819787,152.55000000000004,-26.499999999999975
SC #147,BM,26393400.0,128772,0.03447630732565469,151.95000000000005,-26.64999999999995
SC #147,BM,26393400.0,128773,0.43464814472486957,152.00000000000003,-26.649999999999952
SC #147,BM,26393400.0,128774,0.011145680184771037,152.05000000000007,-26.64999999999995
SC #147,BM,26393400.0,129565,0.1449837775793583,151.95000000000005,-26.599999999999937
SC #147,BM,26393400.0,129566,0.37474609018534644,152.00000000000003,-26.599999999999937
SC #151,BM,99248400.0,127184,0.0015755713724112616,151.80000000000007,-26.74999999999997
SC #151,BM,99248400.0,127185,0.0785855012887648,151.85000000000008,-26.749999999999968
SC #151,BM,99248400.0,127186,0.015066760513016106,151.9000000000001,-26.74999999999997
SC #151,BM,99248400.0,127976,0.023613569601681983,151.80000000000007,-26.69999999999996
SC #151,BM,99248400.0,127977,0.27617607019333534,151.85000000000008,-26.69999999999996
SC #151,BM,99248400.0,127978,0.1527578712922802,151.9000000000001,-26.69999999999996
SC #151,BM,99248400.0,128769,3.857877567272193e-05,151.80000000000007,-26.64999999999995
SC #151,BM,99248400.0,128770,0.19102839617455172,151.85000000000008,-26.649999999999952
SC #151,BM,99248400.0,128771,0.21846340263951214,151.9000000000001,-26.64999999999995
SC #151,BM,99248400.0,128772,0.0390735897099872,151.95000000000005,-26.64999999999995
SC #151,BM,99248400.0,129563,0.0032220154923992216,151.85000000000008,-26.599999999999937
SC #151,BM,99248400.0,129564,0.00039867294638737204,151.9000000000001,-26.599999999999937
SC #519,BM,51728400.0,128783,0.06473947753233912,152.50000000000009,-26.649999999999952
SC #519,BM,51728400.0,128784,0.0036953817601716936,152.55000000000004,-26.64999999999995
SC #519,BM,51728400.0,129576,0.4580258142679576,152.50000000000009,-26.599999999999937
SC #519,BM,51728400.0,129577,0.29015981704814386,152.55000000000004,-26.599999999999937
SC #519,BM,51728400.0,130368,0.13572009941267427,152.50000000000006,-26.549999999999955
SC #519,BM,51728400.0,130369,0.04765940997871355,152.55000000000004,-26.549999999999958
SC #639,BM,78395400.0,128790,0.0070896061166437815,152.85000000000008,-26.649999999999952
SC #639,BM,78395400.0,129580,0.010132091030332187,152.70000000000005,-26.599999999999937
